"variable","value","geoid","geotype"
pop1,24638.0,QN1403,NTA2020
pop1,0.0,QN1491,NTA2020
pop1,0.0,QN8081,NTA2020
pop1,56.0,QN8191,NTA2020
pop1,113.0,QN8291,NTA2020
pop1,0.0,QN8381,NTA2020
pop1,0.0,QN8491,NTA2020
pop1,17.0,QN8492,NTA2020
pop1,18774.0,SI0101,NTA2020
pop1,16192.0,SI0102,NTA2020
pop1,23259.0,SI0103,NTA2020
pop1,35484.0,SI0104,NTA2020
pop1,29816.0,SI0105,NTA2020
pop1,20754.0,SI0106,NTA2020
pop1,31474.0,SI0107,NTA2020
pop1,3.0,SI0191,NTA2020
pop1,34425.0,SI0201,NTA2020
pop1,27623.0,SI0202,NTA2020
pop1,30851.0,SI0203,NTA2020
pop1,39310.0,SI0204,NTA2020
pop1,53.0,SI0291,NTA2020
pop1,22049.0,SI0301,NTA2020
pop1,52868.0,SI0302,NTA2020
pop1,29916.0,SI0303,NTA2020
pop1,38160.0,SI0304,NTA2020
pop1,16860.0,SI0305,NTA2020
pop1,97.0,SI0391,NTA2020
pop1,731.0,SI9561,NTA2020
pop1,0.0,SI9591,NTA2020
pop1,31.0,SI9592,NTA2020
pop1,0.0,SI9593,NTA2020
popu18,15846.0,BX0101,NTA2020
popu18,12096.0,BX0102,NTA2020
popu18,4595.0,BX0201,NTA2020
popu18,11531.0,BX0202,NTA2020
popu18,0.0,BX0291,NTA2020
popu18,9646.0,BX0301,NTA2020
popu18,7403.0,BX0302,NTA2020
popu18,7963.0,BX0303,NTA2020
popu18,0.0,BX0391,NTA2020
popu18,18436.0,BX0401,NTA2020
popu18,9256.0,BX0402,NTA2020
popu18,14704.0,BX0403,NTA2020
popu18,0.0,BX0491,NTA2020
popu18,0.0,BX0492,NTA2020
popu18,15470.0,BX0501,NTA2020
popu18,13410.0,BX0502,NTA2020
popu18,9944.0,BX0503,NTA2020
popu18,5818.0,BX0601,NTA2020
popu18,9642.0,BX0602,NTA2020
popu18,10021.0,BX0603,NTA2020
popu18,12042.0,BX0701,NTA2020
popu18,14675.0,BX0702,NTA2020
popu18,10964.0,BX0703,NTA2020
popu18,8424.0,BX0801,NTA2020
popu18,5010.0,BX0802,NTA2020
popu18,7026.0,BX0803,NTA2020
popu18,19213.0,BX0901,NTA2020
popu18,9458.0,BX0902,NTA2020
popu18,10086.0,BX0903,NTA2020
popu18,6575.0,BX0904,NTA2020
popu18,0.0,BX0991,NTA2020
popu18,4271.0,BX1001,NTA2020
popu18,9522.0,BX1002,NTA2020
popu18,4787.0,BX1003,NTA2020
popu18,6078.0,BX1004,NTA2020
popu18,0.0,BX1071,NTA2020
popu18,1.0,BX1091,NTA2020
popu18,7986.0,BX1101,NTA2020
popu18,4362.0,BX1102,NTA2020
popu18,5876.0,BX1103,NTA2020
popu18,8350.0,BX1104,NTA2020
popu18,101.0,BX1161,NTA2020
popu18,15353.0,BX1201,NTA2020
popu18,12861.0,BX1202,NTA2020
popu18,10601.0,BX1203,NTA2020
popu18,0.0,BX1271,NTA2020
popu18,0.0,BX2691,NTA2020
popu18,356.0,BX2791,NTA2020
popu18,85.0,BX2891,NTA2020
popu18,367.0,QN0151,NTA2020
popu18,3803.0,BK0101,NTA2020
popu18,8907.0,BK0102,NTA2020
popu18,20605.0,BK0103,NTA2020
popu18,7949.0,BK0104,NTA2020
popu18,2792.0,BK0201,NTA2020
popu18,4113.0,BK0202,NTA2020
popu18,4665.0,BK0203,NTA2020
popu18,3303.0,BK0204,NTA2020
popu18,3.0,BK0261,NTA2020
popu18,19317.0,BK0301,NTA2020
popu18,19372.0,BK0302,NTA2020
popu18,13004.0,BK0401,NTA2020
popu18,15641.0,BK0402,NTA2020
popu18,5.0,BK0471,NTA2020
popu18,11675.0,BK0501,NTA2020
popu18,11978.0,BK0502,NTA2020
popu18,13243.0,BK0503,NTA2020
popu18,2694.0,BK0504,NTA2020
popu18,12630.0,BK0505,NTA2020
popu18,1.0,BK0571,NTA2020
popu18,10300.0,BK0601,NTA2020
popu18,9272.0,BK0602,NTA2020
popu18,4064.0,BK0701,NTA2020
popu18,11563.0,BK0702,NTA2020
popu18,12704.0,BK0703,NTA2020
popu18,0.0,BK0771,NTA2020
popu18,3043.0,BK0801,NTA2020
popu18,17769.0,BK0802,NTA2020
popu18,0.0,BK0891,NTA2020
popu18,12571.0,BK0901,NTA2020
popu18,9600.0,BK0902,NTA2020
popu18,15054.0,BK1001,NTA2020
popu18,8719.0,BK1002,NTA2020
popu18,297.0,BK1061,NTA2020
popu18,0.0,BK1091,NTA2020
popu18,19555.0,BK1101,NTA2020
popu18,6058.0,BK1102,NTA2020
popu18,11081.0,BK1103,NTA2020
popu18,9079.0,BK1201,NTA2020
popu18,34793.0,BK1202,NTA2020
popu18,10179.0,BK1203,NTA2020
popu18,12162.0,BK1204,NTA2020
popu18,5400.0,BK1301,NTA2020
popu18,9676.0,BK1302,NTA2020
popu18,5033.0,BK1303,NTA2020
popu18,0.0,BK1391,NTA2020
popu18,16278.0,BK1401,NTA2020
popu18,10325.0,BK1402,NTA2020
popu18,13004.0,BK1403,NTA2020
popu18,12584.0,BK1501,NTA2020
popu18,8288.0,BK1502,NTA2020
popu18,11728.0,BK1503,NTA2020
popu18,9093.0,BK1601,NTA2020
popu18,16713.0,BK1602,NTA2020
popu18,10869.0,BK1701,NTA2020
popu18,7329.0,BK1702,NTA2020
popu18,8635.0,BK1703,NTA2020
popu18,9071.0,BK1704,NTA2020
popu18,7.0,BK1771,NTA2020
popu18,15559.0,BK1801,NTA2020
popu18,10776.0,BK1802,NTA2020
popu18,20437.0,BK1803,NTA2020
popu18,0.0,BK1891,NTA2020
popu18,0.0,BK1892,NTA2020
popu18,0.0,BK1893,NTA2020
popu18,0.0,BK5591,NTA2020
popu18,10.0,BK5691,NTA2020
popu18,0.0,BK5692,NTA2020
popu18,0.0,BK5693,NTA2020
popu18,4390.0,MN0101,NTA2020
popu18,3578.0,MN0102,NTA2020
popu18,1.0,MN0191,NTA2020
popu18,2445.0,MN0201,NTA2020
popu18,2704.0,MN0202,NTA2020
popu18,2787.0,MN0203,NTA2020
popu18,7314.0,MN0301,NTA2020
popu18,7578.0,MN0302,NTA2020
popu18,7260.0,MN0303,NTA2020
popu18,5074.0,MN0401,NTA2020
popu18,3450.0,MN0402,NTA2020
popu18,1991.0,MN0501,NTA2020
popu18,1395.0,MN0502,NTA2020
popu18,2105.0,MN0601,NTA2020
popu18,1788.0,MN0602,NTA2020
popu18,4052.0,MN0603,NTA2020
popu18,3402.0,MN0604,NTA2020
popu18,0.0,MN0661,NTA2020
popu18,8192.0,MN0701,NTA2020
popu18,14973.0,MN0702,NTA2020
popu18,8020.0,MN0703,NTA2020
popu18,9989.0,MN0801,NTA2020
popu18,10917.0,MN0802,NTA2020
popu18,9772.0,MN0803,NTA2020
popu18,4435.0,MN0901,NTA2020
popu18,5321.0,MN0902,NTA2020
popu18,9414.0,MN0903,NTA2020
popu18,9042.0,MN1001,NTA2020
popu18,16675.0,MN1002,NTA2020
popu18,12271.0,MN1101,NTA2020
popu18,14763.0,MN1102,NTA2020
popu18,14.0,MN1191,NTA2020
popu18,15227.0,MN1201,NTA2020
popu18,14096.0,MN1202,NTA2020
popu18,7968.0,MN1203,NTA2020
popu18,0.0,MN1291,NTA2020
popu18,16.0,MN1292,NTA2020
popu18,1.0,MN6491,NTA2020
popu18,6936.0,QN0101,NTA2020
popu18,3797.0,QN0102,NTA2020
popu18,6357.0,QN0103,NTA2020
popu18,6503.0,QN0104,NTA2020
popu18,5896.0,QN0105,NTA2020
popu18,1.0,QN0161,NTA2020
popu18,0.0,QN0171,NTA2020
popu18,0.0,QN0191,NTA2020
popu18,1003.0,QN0201,NTA2020
popu18,9125.0,QN0202,NTA2020
popu18,9367.0,QN0203,NTA2020
popu18,0.0,QN0261,NTA2020
popu18,8.0,QN0271,NTA2020
popu18,20162.0,QN0301,NTA2020
popu18,7325.0,QN0302,NTA2020
popu18,10224.0,QN0303,NTA2020
popu18,20680.0,QN0401,NTA2020
popu18,17102.0,QN0402,NTA2020
popu18,8240.0,QN0501,NTA2020
popu18,15527.0,QN0502,NTA2020
popu18,7161.0,QN0503,NTA2020
popu18,5739.0,QN0504,NTA2020
popu18,6.0,QN0571,NTA2020
popu18,2.0,QN0572,NTA2020
popu18,0.0,QN0573,NTA2020
popu18,10.0,QN0574,NTA2020
popu18,4543.0,QN0601,NTA2020
popu18,13130.0,QN0602,NTA2020
popu18,6110.0,QN0701,NTA2020
popu18,5041.0,QN0702,NTA2020
popu18,3221.0,QN0703,NTA2020
popu18,9264.0,QN0704,NTA2020
popu18,5645.0,QN0705,NTA2020
popu18,3880.0,QN0706,NTA2020
popu18,9673.0,QN0707,NTA2020
popu18,0.0,QN0761,NTA2020
popu18,0.0,QN0791,NTA2020
popu18,7956.0,QN0801,NTA2020
popu18,6585.0,QN0802,NTA2020
popu18,4481.0,QN0803,NTA2020
popu18,4097.0,QN0804,NTA2020
popu18,7230.0,QN0805,NTA2020
popu18,0.0,QN0871,NTA2020
popu18,7.0,QN0891,NTA2020
popu18,4191.0,QN0901,NTA2020
popu18,8200.0,QN0902,NTA2020
popu18,6028.0,QN0903,NTA2020
popu18,6252.0,QN0904,NTA2020
popu18,9130.0,QN0905,NTA2020
popu18,17947.0,QN1001,NTA2020
popu18,5079.0,QN1002,NTA2020
popu18,4661.0,QN1003,NTA2020
popu18,1.0,QN1091,NTA2020
popu18,6240.0,QN1101,NTA2020
popu18,6897.0,QN1102,NTA2020
popu18,4665.0,QN1103,NTA2020
popu18,4368.0,QN1104,NTA2020
popu18,0.0,QN1191,NTA2020
popu18,12869.0,QN1201,NTA2020
popu18,10117.0,QN1202,NTA2020
popu18,9660.0,QN1203,NTA2020
popu18,6321.0,QN1204,NTA2020
popu18,10938.0,QN1205,NTA2020
popu18,4921.0,QN1206,NTA2020
popu18,3375.0,QN1301,NTA2020
popu18,5210.0,QN1302,NTA2020
popu18,11634.0,QN1303,NTA2020
popu18,3750.0,QN1304,NTA2020
popu18,5266.0,QN1305,NTA2020
popu18,5265.0,QN1306,NTA2020
popu18,6172.0,QN1307,NTA2020
popu18,0.0,QN1371,NTA2020
popu18,15683.0,QN1401,NTA2020
popu18,10160.0,QN1402,NTA2020
popu18,4853.0,QN1403,NTA2020
popu18,0.0,QN1491,NTA2020
popu18,0.0,QN8081,NTA2020
popu18,1.0,QN8191,NTA2020
popu18,12.0,QN8291,NTA2020
popu18,0.0,QN8381,NTA2020
popu18,0.0,QN8491,NTA2020
popu18,1.0,QN8492,NTA2020
popu18,4625.0,SI0101,NTA2020
popu18,4587.0,SI0102,NTA2020
popu18,5877.0,SI0103,NTA2020
popu18,8307.0,SI0104,NTA2020
popu18,6450.0,SI0105,NTA2020
popu18,6058.0,SI0106,NTA2020
popu18,9047.0,SI0107,NTA2020
popu18,0.0,SI0191,NTA2020
popu18,7137.0,SI0201,NTA2020
popu18,5860.0,SI0202,NTA2020
popu18,6753.0,SI0203,NTA2020
popu18,8119.0,SI0204,NTA2020
popu18,12.0,SI0291,NTA2020
popu18,4677.0,SI0301,NTA2020
popu18,11404.0,SI0302,NTA2020
popu18,6996.0,SI0303,NTA2020
popu18,8920.0,SI0304,NTA2020
popu18,4060.0,SI0305,NTA2020
popu18,44.0,SI0391,NTA2020
popu18,262.0,SI9561,NTA2020
popu18,0.0,SI9591,NTA2020
popu18,6.0,SI9592,NTA2020
popu18,0.0,SI9593,NTA2020
popu18p,30.2,BX0101,NTA2020
popu18p,30.8,BX0102,NTA2020
popu18p,29.7,BX0201,NTA2020
popu18p,30.4,BX0202,NTA2020
popu18p,,BX0291,NTA2020
popu18p,31.2,BX0301,NTA2020
popu18p,33.4,BX0302,NTA2020
popu18p,30.5,BX0303,NTA2020
popu18p,,BX0391,NTA2020
popu18p,27.6,BX0401,NTA2020
popu18p,29.9,BX0402,NTA2020
popu18p,30.5,BX0403,NTA2020
popu18p,,BX0491,NTA2020
popu18p,,BX0492,NTA2020
popu18p,29.6,BX0501,NTA2020
popu18p,29.6,BX0502,NTA2020
popu18p,30.8,BX0503,NTA2020
popu18p,32.0,BX0601,NTA2020
popu18p,31.6,BX0602,NTA2020
popu18p,28.9,BX0603,NTA2020
popu18p,27.2,BX0701,NTA2020
popu18p,27.5,BX0702,NTA2020
popu18p,27.1,BX0703,NTA2020
popu18p,24.2,BX0801,NTA2020
popu18p,22.2,BX0802,NTA2020
popu18p,16.0,BX0803,NTA2020
popu18p,27.7,BX0901,NTA2020
popu18p,27.7,BX0902,NTA2020
popu18p,27.1,BX0903,NTA2020
popu18p,22.0,BX0904,NTA2020
popu18p,,BX0991,NTA2020
popu18p,27.3,BX1001,NTA2020
popu18p,21.6,BX1002,NTA2020
popu18p,18.0,BX1003,NTA2020
popu18p,17.1,BX1004,NTA2020
popu18p,,BX1071,NTA2020
popu18p,33.3,BX1091,NTA2020
popu18p,26.1,BX1101,NTA2020
popu18p,19.0,BX1102,NTA2020
popu18p,21.6,BX1103,NTA2020
popu18p,24.6,BX1104,NTA2020
popu18p,11.3,BX1161,NTA2020
popu18p,27.8,BX1201,NTA2020
popu18p,26.2,BX1202,NTA2020
popu18p,23.3,BX1203,NTA2020
popu18p,,BX1271,NTA2020
popu18p,,BX2691,NTA2020
popu18p,26.4,BX2791,NTA2020
popu18p,16.6,BX2891,NTA2020
popu18p,3.3,QN0151,NTA2020
popu18p,11.0,BK0101,NTA2020
popu18p,19.5,BK0102,NTA2020
popu18p,48.8,BK0103,NTA2020
popu18p,15.8,BK0104,NTA2020
popu18p,12.2,BK0201,NTA2020
popu18p,16.7,BK0202,NTA2020
popu18p,17.7,BK0203,NTA2020
popu18p,13.8,BK0204,NTA2020
popu18p,42.9,BK0261,NTA2020
popu18p,25.9,BK0301,NTA2020
popu18p,25.1,BK0302,NTA2020
popu18p,24.3,BK0401,NTA2020
popu18p,26.5,BK0402,NTA2020
popu18p,35.7,BK0471,NTA2020
popu18p,28.1,BK0501,NTA2020
popu18p,30.6,BK0502,NTA2020
popu18p,27.8,BK0503,NTA2020
popu18p,19.7,BK0504,NTA2020
popu18p,30.1,BK0505,NTA2020
popu18p,16.7,BK0571,NTA2020
popu18p,19.2,BK0601,NTA2020
popu18p,17.3,BK0602,NTA2020
popu18p,18.0,BK0701,NTA2020
popu18p,22.2,BK0702,NTA2020
popu18p,24.5,BK0703,NTA2020
popu18p,,BK0771,NTA2020
popu18p,15.3,BK0801,NTA2020
popu18p,23.1,BK0802,NTA2020
popu18p,,BK0891,NTA2020
popu18p,24.9,BK0901,NTA2020
popu18p,21.0,BK0902,NTA2020
popu18p,18.6,BK1001,NTA2020
popu18p,21.1,BK1002,NTA2020
popu18p,38.9,BK1061,NTA2020
popu18p,,BK1091,NTA2020
popu18p,20.4,BK1101,NTA2020
popu18p,20.2,BK1102,NTA2020
popu18p,19.9,BK1103,NTA2020
popu18p,27.2,BK1201,NTA2020
popu18p,41.3,BK1202,NTA2020
popu18p,25.2,BK1203,NTA2020
popu18p,32.5,BK1204,NTA2020
popu18p,19.7,BK1301,NTA2020
popu18p,19.5,BK1302,NTA2020
popu18p,16.0,BK1303,NTA2020
popu18p,,BK1391,NTA2020
popu18p,24.0,BK1401,NTA2020
popu18p,24.5,BK1402,NTA2020
popu18p,26.5,BK1403,NTA2020
popu18p,24.9,BK1501,NTA2020
popu18p,21.3,BK1502,NTA2020
popu18p,18.2,BK1503,NTA2020
popu18p,28.5,BK1601,NTA2020
popu18p,30.6,BK1602,NTA2020
popu18p,23.6,BK1701,NTA2020
popu18p,21.9,BK1702,NTA2020
popu18p,22.0,BK1703,NTA2020
popu18p,23.9,BK1704,NTA2020
popu18p,24.1,BK1771,NTA2020
popu18p,24.0,BK1801,NTA2020
popu18p,23.8,BK1802,NTA2020
popu18p,24.4,BK1803,NTA2020
popu18p,,BK1891,NTA2020
popu18p,,BK1892,NTA2020
popu18p,,BK1893,NTA2020
popu18p,,BK5591,NTA2020
popu18p,27.0,BK5691,NTA2020
popu18p,,BK5692,NTA2020
popu18p,,BK5693,NTA2020
popu18p,11.1,MN0101,NTA2020
popu18p,16.8,MN0102,NTA2020
popu18p,7.7,MN0191,NTA2020
popu18p,10.6,MN0201,NTA2020
popu18p,8.3,MN0202,NTA2020
popu18p,8.1,MN0203,NTA2020
popu18p,16.6,MN0301,NTA2020
popu18p,16.0,MN0302,NTA2020
popu18p,10.1,MN0303,NTA2020
popu18p,9.2,MN0401,NTA2020
popu18p,7.5,MN0402,NTA2020
popu18p,7.8,MN0501,NTA2020
popu18p,6.6,MN0502,NTA2020
popu18p,10.0,MN0601,NTA2020
popu18p,6.4,MN0602,NTA2020
popu18p,7.1,MN0603,NTA2020
popu18p,8.2,MN0604,NTA2020
popu18p,,MN0661,NTA2020
popu18p,13.3,MN0701,NTA2020
popu18p,15.1,MN0702,NTA2020
popu18p,15.8,MN0703,NTA2020
popu18p,12.4,MN0801,NTA2020
popu18p,17.8,MN0802,NTA2020
popu18p,12.5,MN0803,NTA2020
popu18p,11.5,MN0901,NTA2020
popu18p,23.2,MN0902,NTA2020
popu18p,19.4,MN0903,NTA2020
popu18p,20.8,MN1001,NTA2020
popu18p,23.1,MN1002,NTA2020
popu18p,21.2,MN1101,NTA2020
popu18p,24.2,MN1102,NTA2020
popu18p,0.8,MN1191,NTA2020
popu18p,19.7,MN1201,NTA2020
popu18p,19.0,MN1202,NTA2020
popu18p,20.8,MN1203,NTA2020
popu18p,,MN1291,NTA2020
popu18p,9.9,MN1292,NTA2020
popu18p,4.0,MN6491,NTA2020
popu18p,14.6,QN0101,NTA2020
popu18p,23.0,QN0102,NTA2020
popu18p,12.7,QN0103,NTA2020
popu18p,16.6,QN0104,NTA2020
popu18p,21.8,QN0105,NTA2020
popu18p,12.5,QN0161,NTA2020
popu18p,,QN0171,NTA2020
popu18p,,QN0191,NTA2020
popu18p,9.3,QN0201,NTA2020
popu18p,17.4,QN0202,NTA2020
popu18p,18.8,QN0203,NTA2020
popu18p,,QN0261,NTA2020
popu18p,29.6,QN0271,NTA2020
popu18p,20.0,QN0301,NTA2020
popu18p,24.1,QN0302,NTA2020
popu18p,25.5,QN0303,NTA2020
popu18p,20.0,QN0401,NTA2020
popu18p,24.6,QN0402,NTA2020
popu18p,21.0,QN0501,NTA2020
popu18p,23.3,QN0502,NTA2020
popu18p,22.0,QN0503,NTA2020
popu18p,18.0,QN0504,NTA2020
popu18p,24.0,QN0571,NTA2020
popu18p,10.5,QN0572,NTA2020
popu18p,,QN0573,NTA2020
popu18p,13.7,QN0574,NTA2020
popu18p,16.1,QN0601,NTA2020
popu18p,15.7,QN0602,NTA2020
popu18p,21.6,QN0701,NTA2020
popu18p,18.8,QN0702,NTA2020
popu18p,14.8,QN0703,NTA2020
popu18p,16.6,QN0704,NTA2020
popu18p,17.5,QN0705,NTA2020
popu18p,18.7,QN0706,NTA2020
popu18p,15.5,QN0707,NTA2020
popu18p,,QN0761,NTA2020
popu18p,,QN0791,NTA2020
popu18p,23.2,QN0801,NTA2020
popu18p,19.5,QN0802,NTA2020
popu18p,21.0,QN0803,NTA2020
popu18p,18.5,QN0804,NTA2020
popu18p,19.8,QN0805,NTA2020
popu18p,,QN0871,NTA2020
popu18p,9.6,QN0891,NTA2020
popu18p,18.0,QN0901,NTA2020
popu18p,24.9,QN0902,NTA2020
popu18p,24.9,QN0903,NTA2020
popu18p,25.9,QN0904,NTA2020
popu18p,23.8,QN0905,NTA2020
popu18p,23.7,QN1001,NTA2020
popu18p,23.8,QN1002,NTA2020
popu18p,17.8,QN1003,NTA2020
popu18p,20.0,QN1091,NTA2020
popu18p,18.5,QN1101,NTA2020
popu18p,19.9,QN1102,NTA2020
popu18p,18.9,QN1103,NTA2020
popu18p,18.6,QN1104,NTA2020
popu18p,,QN1191,NTA2020
popu18p,23.9,QN1201,NTA2020
popu18p,27.4,QN1202,NTA2020
popu18p,25.6,QN1203,NTA2020
popu18p,22.2,QN1204,NTA2020
popu18p,22.9,QN1205,NTA2020
popu18p,22.0,QN1206,NTA2020
popu18p,15.0,QN1301,NTA2020
popu18p,20.6,QN1302,NTA2020
popu18p,22.1,QN1303,NTA2020
popu18p,20.1,QN1304,NTA2020
popu18p,21.5,QN1305,NTA2020
popu18p,26.1,QN1306,NTA2020
popu18p,24.7,QN1307,NTA2020
popu18p,,QN1371,NTA2020
popu18p,29.1,QN1401,NTA2020
popu18p,27.9,QN1402,NTA2020
popu18p,19.7,QN1403,NTA2020
popu18p,,QN1491,NTA2020
popu18p,,QN8081,NTA2020
popu18p,1.8,QN8191,NTA2020
popu18p,10.6,QN8291,NTA2020
popu18p,,QN8381,NTA2020
popu18p,,QN8491,NTA2020
popu18p,5.9,QN8492,NTA2020
popu18p,24.6,SI0101,NTA2020
popu18p,28.3,SI0102,NTA2020
popu18p,25.3,SI0103,NTA2020
popu18p,23.4,SI0104,NTA2020
popu18p,21.6,SI0105,NTA2020
popu18p,29.2,SI0106,NTA2020
popu18p,28.7,SI0107,NTA2020
popu18p,,SI0191,NTA2020
popu18p,20.7,SI0201,NTA2020
popu18p,21.2,SI0202,NTA2020
popu18p,21.9,SI0203,NTA2020
popu18p,20.7,SI0204,NTA2020
popu18p,22.6,SI0291,NTA2020
popu18p,21.2,SI0301,NTA2020
popu18p,21.6,SI0302,NTA2020
popu18p,23.4,SI0303,NTA2020
popu18p,23.4,SI0304,NTA2020
popu18p,24.1,SI0305,NTA2020
popu18p,45.4,SI0391,NTA2020
popu18p,35.8,SI9561,NTA2020
popu18p,,SI9591,NTA2020
popu18p,19.4,SI9592,NTA2020
popu18p,,SI9593,NTA2020
pop65pl,4735.0,BX0101,NTA2020
pop65pl,3404.0,BX0102,NTA2020
pop65pl,1151.0,BX0201,NTA2020
pop65pl,3273.0,BX0202,NTA2020
pop65pl,0.0,BX0291,NTA2020
pop65pl,2293.0,BX0301,NTA2020
pop65pl,1645.0,BX0302,NTA2020
pop65pl,2123.0,BX0303,NTA2020
pop65pl,0.0,BX0391,NTA2020
pop65pl,6954.0,BX0401,NTA2020
pop65pl,2113.0,BX0402,NTA2020
pop65pl,3242.0,BX0403,NTA2020
pop65pl,0.0,BX0491,NTA2020
pop65pl,0.0,BX0492,NTA2020
pop65pl,3591.0,BX0501,NTA2020
pop65pl,3142.0,BX0502,NTA2020
pop65pl,1812.0,BX0503,NTA2020
pop65pl,1658.0,BX0601,NTA2020
pop65pl,2470.0,BX0602,NTA2020
pop65pl,2362.0,BX0603,NTA2020
pop65pl,4199.0,BX0701,NTA2020
pop65pl,3972.0,BX0702,NTA2020
pop65pl,3073.0,BX0703,NTA2020
pop65pl,4014.0,BX0801,NTA2020
pop65pl,2971.0,BX0802,NTA2020
pop65pl,10875.0,BX0803,NTA2020
pop65pl,6688.0,BX0901,NTA2020
pop65pl,3911.0,BX0902,NTA2020
pop65pl,3840.0,BX0903,NTA2020
pop65pl,2935.0,BX0904,NTA2020
pop65pl,0.0,BX0991,NTA2020
pop65pl,1607.0,BX1001,NTA2020
pop65pl,6410.0,BX1002,NTA2020
pop65pl,5059.0,BX1003,NTA2020
pop65pl,8000.0,BX1004,NTA2020
pop65pl,0.0,BX1071,NTA2020
pop65pl,0.0,BX1091,NTA2020
pop65pl,2773.0,BX1101,NTA2020
pop65pl,3780.0,BX1102,NTA2020
pop65pl,4875.0,BX1103,NTA2020
pop65pl,4075.0,BX1104,NTA2020
pop65pl,202.0,BX1161,NTA2020
pop65pl,5736.0,BX1201,NTA2020
pop65pl,5898.0,BX1202,NTA2020
pop65pl,5692.0,BX1203,NTA2020
pop65pl,0.0,BX1271,NTA2020
pop65pl,0.0,BX2691,NTA2020
pop65pl,114.0,BX2791,NTA2020
pop65pl,103.0,BX2891,NTA2020
pop65pl,54.0,QN0151,NTA2020
pop65pl,3399.0,BK0101,NTA2020
pop65pl,3261.0,BK0102,NTA2020
pop65pl,2328.0,BK0103,NTA2020
pop65pl,5678.0,BK0104,NTA2020
pop65pl,3049.0,BK0201,NTA2020
pop65pl,2015.0,BK0202,NTA2020
pop65pl,3000.0,BK0203,NTA2020
pop65pl,2515.0,BK0204,NTA2020
pop65pl,0.0,BK0261,NTA2020
pop65pl,6075.0,BK0301,NTA2020
pop65pl,7378.0,BK0302,NTA2020
pop65pl,3330.0,BK0401,NTA2020
pop65pl,5057.0,BK0402,NTA2020
pop65pl,0.0,BK0471,NTA2020
pop65pl,3176.0,BK0501,NTA2020
pop65pl,3202.0,BK0502,NTA2020
pop65pl,4768.0,BK0503,NTA2020
pop65pl,3459.0,BK0504,NTA2020
pop65pl,3325.0,BK0505,NTA2020
pop65pl,0.0,BK0571,NTA2020
pop65pl,5325.0,BK0601,NTA2020
pop65pl,4646.0,BK0602,NTA2020
pop65pl,2415.0,BK0701,NTA2020
pop65pl,4173.0,BK0702,NTA2020
pop65pl,3952.0,BK0703,NTA2020
pop65pl,2.0,BK0771,NTA2020
pop65pl,1640.0,BK0801,NTA2020
pop65pl,7858.0,BK0802,NTA2020
pop65pl,0.0,BK0891,NTA2020
pop65pl,5609.0,BK0901,NTA2020
pop65pl,5843.0,BK0902,NTA2020
pop65pl,11756.0,BK1001,NTA2020
pop65pl,5949.0,BK1002,NTA2020
pop65pl,15.0,BK1061,NTA2020
pop65pl,0.0,BK1091,NTA2020
pop65pl,13384.0,BK1101,NTA2020
pop65pl,4773.0,BK1102,NTA2020
pop65pl,8431.0,BK1103,NTA2020
pop65pl,3075.0,BK1201,NTA2020
pop65pl,7488.0,BK1202,NTA2020
pop65pl,4327.0,BK1203,NTA2020
pop65pl,4559.0,BK1204,NTA2020
pop65pl,4851.0,BK1301,NTA2020
pop65pl,11246.0,BK1302,NTA2020
pop65pl,7409.0,BK1303,NTA2020
pop65pl,0.0,BK1391,NTA2020
pop65pl,6103.0,BK1401,NTA2020
pop65pl,4817.0,BK1402,NTA2020
pop65pl,7268.0,BK1403,NTA2020
pop65pl,7179.0,BK1501,NTA2020
pop65pl,6238.0,BK1502,NTA2020
pop65pl,11650.0,BK1503,NTA2020
pop65pl,2894.0,BK1601,NTA2020
pop65pl,5249.0,BK1602,NTA2020
pop65pl,5054.0,BK1701,NTA2020
pop65pl,4548.0,BK1702,NTA2020
pop65pl,5685.0,BK1703,NTA2020
pop65pl,4265.0,BK1704,NTA2020
pop65pl,4.0,BK1771,NTA2020
pop65pl,7612.0,BK1801,NTA2020
pop65pl,6676.0,BK1802,NTA2020
pop65pl,8647.0,BK1803,NTA2020
pop65pl,0.0,BK1891,NTA2020
pop65pl,0.0,BK1892,NTA2020
pop65pl,0.0,BK1893,NTA2020
pop65pl,0.0,BK5591,NTA2020
pop65pl,3.0,BK5691,NTA2020
pop65pl,0.0,BK5692,NTA2020
pop65pl,0.0,BK5693,NTA2020
pop65pl,2345.0,MN0101,NTA2020
pop65pl,1251.0,MN0102,NTA2020
pop65pl,0.0,MN0191,NTA2020
pop65pl,3107.0,MN0201,NTA2020
pop65pl,4430.0,MN0202,NTA2020
pop65pl,4269.0,MN0203,NTA2020
pop65pl,8672.0,MN0301,NTA2020
pop65pl,7574.0,MN0302,NTA2020
pop65pl,7295.0,MN0303,NTA2020
pop65pl,6385.0,MN0401,NTA2020
pop65pl,5165.0,MN0402,NTA2020
pop65pl,1892.0,MN0501,NTA2020
pop65pl,3621.0,MN0502,NTA2020
pop65pl,3726.0,MN0601,NTA2020
pop65pl,3269.0,MN0602,NTA2020
pop65pl,6951.0,MN0603,NTA2020
pop65pl,8647.0,MN0604,NTA2020
pop65pl,0.0,MN0661,NTA2020
pop65pl,10150.0,MN0701,NTA2020
pop65pl,16835.0,MN0702,NTA2020
pop65pl,8030.0,MN0703,NTA2020
pop65pl,12422.0,MN0801,NTA2020
